Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SOH,SOD,SOA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,B365>2.5,B365<2.5,GBAHH,GBAHA,GBAH,LBAHH,LBAHA,LBAH,B365AHH,B365AHA,B365AH,BbAvH,BbAvD,BbAvA
E0,10/4/2004,Chelsea,Middlesbrough,0,0,D,0,0,D,M Halsey,19,9,9,5,10,8,6,2,1,1,0,0,1.364,4.5,8.5,1.4,4.1,8,1.3,4.2,8,1.4,3.75,7,1.36,4.33,8.5,1.4,3.75,7.5,1.36,3.75,8,1.85,1.85,1.85,1.95,2,1.85,-1.25,1.7,2.15,-1,1.8,2.1,-1,1.369142857,4.054285714,7.928571429
E0,10/4/2004,Leicester,Fulham,0,2,A,0,0,D,P Walton,10,9,7,4,13,15,15,4,2,0,0,0,2.3,3.25,3,2.35,3.2,2.9,2.1,3,3.1,2.375,3,2.75,2.3,3.3,2.9,2.37,3.2,2.62,2.3,3.1,2.75,1.95,1.75,2.05,1.75,1.65,2.15,0,2.05,1.8,-0.25,2.1,1.8,-0.25,2.299285714,3.15,2.86
E0,10/4/2004,Man City,Wolves,3,3,D,2,2,D,J Winter,14,15,8,9,9,12,5,6,0,1,0,0,1.615,3.6,5.5,1.62,3.5,5.5,1.55,3.5,4.8,1.571,3.5,5,1.53,3.6,6.5,1.61,3.4,5,1.61,3.3,5,1.85,1.85,1.8,2,2.2,1.6,-1.25,1.85,2,-1,1.925,1.975,-1,1.586571429,3.485714286,5.328571429
E0,11/4/2004,Newcastle,Arsenal,0,0,D,0,0,D,P Durkin,9,11,5,5,14,12,5,4,0,1,0,0,3.2,3.25,2.2,2.9,3.3,2.3,2.9,3,2.2,3.2,3.2,2,2.75,3.4,2.38,3,3.25,2.1,3.1,3.1,2.1,1.79,1.9,1.85,1.95,1.8,2.05,0.25,,,,1.8,2.1,0.25,3.007142857,3.214285714,2.182857143
E0,12/4/2004,Aston Villa,Chelsea,3,2,H,1,1,D,J Winter,5,6,3,2,8,14,7,2,0,1,0,0,3.5,3.4,2,3.85,3.25,1.95,3.2,3.1,2,4,3.4,1.727,3.75,3.4,1.91,3.6,3.2,1.9,3.75,3.2,1.83,1.86,1.87,2,1.8,2.15,1.65,0.25,1.9,1.95,0.5,1.9,2,0.5,3.664285714,3.278571429,1.902428571
E0,12/4/2004,Fulham,Blackburn,3,4,A,2,1,H,M Dean,10,11,7,7,12,14,6,1,0,0,0,0,2,3.25,3.75,2,3.25,3.65,1.9,3.1,3.5,1.833,3.4,3.5,1.91,3.4,3.75,1.9,3.25,3.5,2,3.2,3.2,1.86,1.86,1.9,1.9,1.9,1.95,-0.25,2.05,1.8,-0.5,1.925,1.975,-0.25,1.934714286,3.264285714,3.55
E0,12/4/2004,Liverpool,Charlton,0,1,A,0,0,D,P Dowd,25,6,16,3,12,17,7,4,1,0,0,0,1.615,3.5,6,1.6,3.45,6,1.55,3.5,4.8,1.533,3.5,5.5,1.62,3.6,5.5,1.61,3.4,5,1.57,3.5,5,1.77,1.96,1.9,1.9,2.05,1.7,-1.25,1.95,1.9,-1,2.1,1.8,-1.25,1.585428571,3.492857143,5.4
E0,12/4/2004,Middlesbrough,Southampton,3,1,H,2,0,H,D Gallagher,25,16,18,8,11,14,6,3,0,0,0,0,2.1,3.25,3.4,2.05,3.25,3.5,2.1,3,3.1,2,3.2,3.2,2.1,3.3,3.3,2,3.25,3.25,2,3.2,3.2,1.91,1.81,2,1.8,1.5,2.45,0,1.8,2.05,-0.25,1.875,2.025,-0.25,2.05,3.207142857,3.278571429
E0,12/4/2004,Portsmouth,Birmingham,3,1,H,1,0,H,B Knight,12,6,6,2,19,11,4,4,1,2,0,1,2.375,3.25,2.875,2.4,3.25,2.8,2.4,2.9,2.7,2.375,3.2,2.6,2.38,3.3,2.8,2.3,3.2,2.7,2.25,3.3,2.62,1.91,1.81,2,1.8,1.7,2.05,0,2,1.85,-0.25,1.925,1.975,-0.25,2.354285714,3.2,2.727857143
E0,12/4/2004,Tottenham,Man City,1,1,D,0,1,A,C Foy,15,9,10,8,10,21,4,3,1,1,0,0,2.2,3.25,3.2,2.1,3.25,3.35,2,3,3.3,2,3.2,3.2,2.1,3.3,3.3,2,3.25,3.25,2,3.2,3.2,1.81,1.91,1.9,1.9,1.55,2.3,0,1.95,1.9,-0.25,1.95,1.95,-0.25,2.057142857,3.207142857,3.257142857
E0,12/4/2004,Wolves,Bolton,1,2,A,1,1,D,U Rennie,8,13,3,4,12,11,6,9,2,1,0,0,2.4,3.4,2.75,2.4,3.25,2.8,2.3,3,2.7,2.4,3.25,2.5,2.5,3.3,2.63,2.37,3.2,2.62,2.3,3.2,2.62,1.91,1.81,1.9,1.9,1.75,2,0,2,1.85,-0.25,1.75,2.15,0,2.381428571,3.228571429,2.66
E0,13/04/04,Leeds,Everton,1,1,D,0,1,A,P Durkin,14,8,7,4,12,12,10,5,2,1,0,0,2.2,3.3,3.2,2.1,3.25,3.35,2.1,3,3.1,2.2,3.2,2.8,2.25,3.3,3,2.1,3.25,3,2.1,3.3,2.87,1.86,1.86,1.9,1.9,1.55,2.3,0,1.85,2,-0.25,1.85,2.05,-0.25,2.15,3.228571429,3.045714286
E0,13/04/04,Man United,Leicester,1,0,H,0,0,D,M Halsey,16,12,12,5,11,11,7,4,0,3,0,0,1.286,5,10,1.25,5.25,11,1.22,4.7,9.5,1.2,5,11,1.25,5,10,1.25,5,8.5,1.22,5.5,8,1.66,2.07,1.65,2.15,1.7,2.05,-1.5,1.95,1.9,-1.75,2.075,1.825,-1.75,1.239428571,5.064285714,9.714285714
E0,16/04/04,Arsenal,Leeds,5,0,H,3,0,H,D Gallagher,15,7,8,2,10,10,3,8,0,0,0,0,1.333,5,8,1.3,5,9,1.3,4.2,8,1.25,5,8,1.29,5,9.5,1.28,4.5,9,1.3,4.33,8,1.55,2.25,1.66,2.15,1.65,2.15,-1,1.85,2,-1.25,1.925,1.975,-1.25,1.293285714,4.718571429,8.5
E0,17/04/04,Blackburn,Leicester,1,0,H,1,0,H,R Styles,12,8,4,4,16,14,2,4,2,1,0,0,1.909,3.5,3.75,1.91,3.4,3.75,1.8,3.1,3.8,1.8,3.25,3.75,1.91,3.4,3.75,1.85,3.25,3.75,1.83,3.4,3.5,1.85,1.85,1.8,2,1.65,2.15,-0.25,1.8,2.05,-0.5,1.9,2,-0.5,1.858428571,3.328571429,3.721428571
E0,17/04/04,Bolton,Tottenham,2,0,H,1,0,H,J Winter,15,4,10,0,18,21,11,5,1,2,0,0,2.25,3.2,3.1,2.25,3.3,3,2.3,2.7,3,2.2,3.25,2.75,2.1,3.3,3.3,2.1,3.2,3.1,2.25,3.2,2.75,1.95,1.75,1.95,1.85,1.65,2.15,0,2,1.85,-0.25,2.05,1.85,-0.25,2.207142857,3.164285714,3
E0,17/04/04,Charlton,Birmingham,1,1,D,0,0,D,C Foy,12,7,5,4,14,9,9,3,1,0,0,0,2.1,3.25,3.4,2.15,3.25,3.25,2.1,3,3.1,2,3.2,3.2,2.1,3.2,3.4,2.1,3.2,3.1,2.1,3.2,3,2.05,1.65,2,1.8,1.5,2.45,0,1.8,2.05,-0.25,1.875,2.025,-0.25,2.092857143,3.185714286,3.207142857
E0,17/04/04,Chelsea,Everton,0,0,D,0,0,D,G Poll,16,5,6,4,11,10,8,4,0,0,0,0,1.444,4,7.5,1.4,4.1,8,1.4,3.9,6,1.4,3.75,7,1.36,4.33,8.5,1.36,3.75,9,1.36,4,7,1.75,1.95,1.9,1.9,2,1.75,-1.25,1.8,2.05,-1,1.8,2.1,-1,1.389142857,3.975714286,7.571428571
E0,17/04/04,Liverpool,Fulham,0,0,D,0,0,D,S Bennett,18,11,10,7,16,10,14,7,0,3,0,0,1.615,3.4,6,1.6,3.55,5.75,1.55,3.5,4.8,1.5,3.4,6,1.62,3.6,5.5,1.57,3.4,5.5,1.61,3.3,5,1.71,2,2,1.8,1.9,1.95,-1,1.9,1.95,-1,1.8,2.1,-0.75,1.580714286,3.45,5.507142857
E0,17/04/04,Man City,Southampton,1,3,A,0,1,A,G Barber,15,9,7,5,11,9,6,3,1,1,0,0,1.909,3.3,4,1.9,3.3,4,1.75,3.3,3.8,1.909,3.4,3.25,1.95,3.3,3.75,1.9,3.25,3.5,2,3.1,3.3,1.9,1.79,1.9,1.9,2.2,1.6,-0.75,1.85,2,-0.5,1.925,1.975,-0.5,1.902571429,3.278571429,3.657142857
E0,17/04/04,Portsmouth,Man United,1,0,H,1,0,H,N Barry,9,19,4,12,14,8,3,13,2,1,0,0,4.5,3.6,1.727,5,3.4,1.7,4.4,3.3,1.65,4.333,3.4,1.667,5,3.6,1.67,4.5,3.4,1.66,5,3.3,1.61,1.71,2,1.85,1.95,1.9,1.95,0.75,1.9,1.95,0.75,1.825,2.075,0.75,4.676142857,3.428571429,1.669142857
E0,17/04/04,Wolves,Middlesbrough,2,0,H,1,0,H,A D'Urso,12,16,8,10,10,10,6,8,1,2,0,0,2.75,3.4,2.375,2.75,3.3,2.42,2.3,3.2,2.5,2.75,3.2,2.25,2.75,3.3,2.4,2.5,3.2,2.5,2.6,3.3,2.3,1.9,1.79,1.95,1.85,2.3,1.55,-0.25,2.1,1.75,0,2.1,1.8,0,2.628571429,3.271428571,2.392142857
E0,18/04/04,Aston Villa,Newcastle,0,0,D,0,0,D,B Knight,10,5,1,4,17,13,7,3,1,4,0,1,2.375,3.25,2.875,2.35,3.2,2.9,2.4,3,2.6,2.2,3.25,2.75,2.4,3.3,2.75,2.25,3.2,2.8,2.3,3,2.8,1.93,1.81,2.05,1.75,2.2,1.6,-0.25,1.8,2.05,0,1.85,2.05,0,2.325,3.171428571,2.782142857
E0,20/04/04,Man United,Charlton,2,0,H,1,0,H,S Dunn,10,5,6,0,10,8,8,3,0,1,0,0,1.4,4.333,7.5,1.4,4,8.5,1.4,3.9,6,,,,1.36,4.5,8,1.36,4,7.5,1.36,3.75,8,1.71,2,1.8,2,1.7,2.05,-1,2,1.85,-1.25,2,1.9,-1.25,1.38,4.0805,7.583333333
E0,24/04/04,Everton,Blackburn,0,1,A,0,0,D,P Dowd,16,10,9,7,8,22,8,5,0,4,0,0,2.2,3.25,3.2,2.15,3.3,3.2,2.2,2.7,3.2,1.91,3.4,3.25,2.1,3.3,3.3,2.1,3.25,3,2.2,3,3,1.85,1.85,1.95,1.85,1.55,2.3,0,1.9,1.95,-0.5,1.975,1.925,-0.5,2.122857143,3.171428571,3.164285714
E0,24/04/04,Fulham,Charlton,2,0,H,1,0,H,M Messias,8,8,6,3,15,13,4,7,1,1,0,0,2.25,3.3,3,2.3,3.3,2.9,2.2,3,2.9,2.2,3.25,2.75,2.2,3.3,3.1,2.25,3.2,2.8,2.2,3.2,2.8,1.9,1.79,1.95,1.85,1.7,2.05,0,2,1.85,-0.5,2,1.9,-0.5,2.228571429,3.221428571,2.892857143
E0,24/04/04,Leicester,Man City,1,1,D,0,1,A,A D'Urso,12,11,5,5,13,14,4,2,1,1,0,0,2.5,3.4,2.62,2.5,3.3,2.65,2.5,3,2.5,2.38,3.2,2.6,2.5,3.3,2.62,2.5,3.2,2.5,2.5,3.3,2.37,1.85,1.85,2,1.8,2.2,1.6,-0.5,2.05,1.8,0,2,1.9,0,2.482857143,3.242857143,2.551428571
E0,24/04/04,Man United,Liverpool,0,1,A,0,0,D,M Riley,11,9,4,4,19,15,3,4,2,1,0,0,1.8,3.3,4.5,1.83,3.3,4.35,1.75,3.2,4,1.73,3.4,4,1.73,3.4,4.75,1.73,3.25,4.33,1.72,3.2,4.33,1.79,1.9,2,1.8,1.55,2.3,-0.5,1.9,1.95,-0.5,1.95,1.95,-0.5,1.755714286,3.292857143,4.322857143
E0,24/04/04,Middlesbrough,Aston Villa,1,2,A,1,1,D,G Barber,31,12,21,9,12,15,12,8,0,1,0,1,2.3,3.25,3,2.3,3.3,2.9,2.4,3.2,2.4,2.2,3.2,2.8,2.3,3.2,3,2.3,3.2,2.75,2.25,3.2,2.75,1.95,1.75,2,1.8,1.7,2.05,0,2,1.85,-0.5,2.05,1.85,-0.5,2.292857143,3.221428571,2.8
E0,24/04/04,Southampton,Bolton,1,2,A,1,0,H,S Dunn,9,11,3,8,13,16,2,2,4,3,0,0,1.9,3.25,4,2,3.3,3.6,1.75,3.2,4,1.83,3.2,3.75,1.91,3.25,4,1.91,3.2,3.6,1.9,3.2,3.5,2,1.71,2,1.8,1.8,2.05,-0.5,1.75,2.1,-0.5,1.75,2.15,-0.5,1.885714286,3.228571429,3.778571429
E0,25/04/04,Birmingham,Wolves,2,2,D,2,1,H,M Dean,14,11,9,7,11,13,9,2,1,0,0,0,1.61,3.6,5.5,1.65,3.6,5,1.8,3.1,3.8,1.67,3.25,4.5,1.62,3.6,5.5,1.62,3.4,5,1.61,3.3,5,1.75,1.95,1.85,1.95,2.05,1.7,-1,1.95,1.9,-0.75,1.95,1.95,-0.75,1.654285714,3.407142857,4.9
E0,25/04/04,Leeds,Portsmouth,1,2,A,0,1,A,U Rennie,14,7,6,5,9,21,9,2,2,2,0,0,2.1,3.25,3.4,2.1,3.3,3.3,2,3.1,3.2,2,3.4,3,2.1,3.3,3.3,2.1,3.25,3,2,3.2,3.2,1.75,1.95,1.95,1.85,1.5,2.45,0,1.8,2.05,-0.5,1.875,2.025,-0.5,2.057142857,3.257142857,3.2
E0,25/04/04,Newcastle,Chelsea,2,1,H,1,1,D,R Styles,21,17,12,6,12,12,7,5,1,2,0,0,2.7,3.25,2.5,2.55,3.3,2.6,2.4,3,2.6,2.75,3.2,2.25,2.5,3.3,2.62,2.5,3.2,2.5,2.6,3.1,2.4,1.85,1.85,2,1.8,2.2,1.6,-0.5,1.9,1.95,0,1.9,2,0,2.571428571,3.192857143,2.495714286
E0,25/04/04,Tottenham,Arsenal,2,2,D,0,2,A,M Halsey,13,9,7,7,14,15,7,4,1,1,0,0,5.5,3.4,1.66,4.85,3.4,1.72,3.6,3.1,1.85,4.5,3.25,1.67,5,3.4,1.7,4.33,3.25,1.73,4.5,3.3,1.66,1.85,1.85,1.85,1.95,1.9,1.95,0.75,1.95,1.9,0.75,1.9,2,0.75,4.611428571,3.3,1.712857143
E0,1/5/2004,Arsenal,Birmingham,0,0,D,0,0,D,G Poll,7,3,1,3,13,16,2,3,0,2,0,0,1.36,4.33,9,1.37,4.15,9,1.45,3.6,5.8,1.33,3.75,9,1.4,4.33,7.5,1.44,3.75,6,1.36,4,7.5,1.65,2.05,1.8,2,1.6,2.2,-1,2,1.85,-1.25,2.05,1.85,-1.25,1.387142857,3.987142857,7.685714286
E0,1/5/2004,Blackburn,Man United,1,0,H,0,0,D,M Dean,12,9,8,5,11,10,5,4,2,1,0,0,3.75,3.5,1.9,3.95,3.3,1.9,3.8,3.1,1.8,3.4,3.25,1.91,4,3.5,1.83,3.6,3.3,1.83,3.75,3.25,1.85,1.85,1.85,1.85,1.95,2.15,1.65,0.25,,,,2,1.9,0.5,3.75,3.314285714,1.86
E0,1/5/2004,Charlton,Leicester,2,2,D,0,1,A,R Styles,8,10,7,5,15,7,5,4,1,0,0,1,1.8,3.4,4.33,1.85,3.4,4,1.8,3.1,3.8,1.67,3.4,4.33,1.8,3.4,4.33,1.8,3.5,3.5,1.73,3.5,4,1.9,1.79,1.9,1.9,1.55,2.3,-0.25,,,,1.95,1.95,-0.5,1.778571429,3.385714286,4.041428571
E0,1/5/2004,Chelsea,Southampton,4,0,H,0,0,D,P Durkin,12,5,7,3,6,5,12,3,0,0,0,0,1.53,3.6,6.5,1.5,3.75,6.75,1.45,3.6,5.8,1.44,3.6,6.5,1.5,3.75,7,1.44,3.75,6,1.44,3.6,7,1.75,1.95,1.85,1.95,2.15,1.65,-1.25,,,,1.95,1.95,-1,1.471428571,3.664285714,6.507142857
E0,1/5/2004,Man City,Newcastle,1,0,H,0,0,D,M Halsey,7,7,3,6,7,9,7,5,1,1,0,0,2.62,3.4,2.5,2.55,3.3,2.5,2.7,2.9,2.4,2.6,3.2,2.38,2.7,3.4,2.4,2.62,3.1,2.37,2.62,3.2,2.38,1.85,1.85,2,1.8,2.05,1.7,-0.25,1.8,2.05,0,1.85,2.05,0,2.63,3.214285714,2.418571429
E0,1/5/2004,Portsmouth,Fulham,1,1,D,0,0,D,S Dunn,14,11,7,7,14,13,10,3,1,4,0,0,2.2,3.25,3.2,2.1,3.25,3.35,2.1,3,3.1,2,3.2,3.2,2,3.4,3.5,2,3.2,3.2,2.1,3.25,3,1.9,1.79,1.95,1.85,1.5,2.45,0,1.85,2,-0.25,1.825,2.075,-0.25,2.071428571,3.221428571,3.221428571
E0,1/5/2004,Wolves,Everton,2,1,H,0,1,A,M Riley,20,10,11,6,7,12,12,7,0,1,0,0,2.5,3.4,2.62,2.5,3.25,2.7,2.3,3.2,2.5,2.5,3.2,2.5,2.38,3.4,2.75,2.3,3.2,2.62,2.5,3.2,2.5,1.85,1.85,1.95,1.85,2.1,1.67,-0.25,,,,1.8,2.1,0,2.425714286,3.264285714,2.598571429
E0,2/5/2004,Aston Villa,Tottenham,1,0,H,1,0,H,N Barry,11,10,6,5,15,20,5,5,2,1,0,0,1.66,3.6,5,1.72,3.35,5,1.55,3.5,4.8,1.67,3.25,4.5,1.67,3.6,5,1.72,3.25,4.2,1.75,3.4,4,1.95,1.75,2,1.8,2.15,1.65,-1,,,,2,1.9,-0.75,1.677142857,3.421428571,4.642857143
E0,2/5/2004,Bolton,Leeds,4,1,H,0,1,A,S Bennett,21,6,14,4,14,20,9,3,3,2,0,1,2.25,3.5,2.87,2.35,3.4,2.75,2.3,3.2,2.5,2.1,3.2,3,2.2,3.4,3,2.37,3.5,2.37,2.3,3.4,2.6,1.9,1.79,1.9,1.9,2.05,1.7,-0.25,1.8,2.05,0,1.8,2.1,0,2.267142857,3.371428571,2.727142857
E0,2/5/2004,Liverpool,Middlesbrough,2,0,H,0,0,D,A D'Urso,15,12,8,6,12,14,7,3,1,1,0,0,1.57,3.5,6.5,1.57,3.5,6.25,1.35,4,7,1.53,3.5,5.5,1.62,3.4,6,1.53,3.4,5.5,1.57,3.4,5.5,1.95,1.75,2,1.8,2.15,1.65,-1.25,1.9,1.95,-1,1.925,1.975,-1,1.534285714,3.528571429,6.035714286
E0,4/5/2004,Portsmouth,Arsenal,1,1,D,1,0,H,M Riley,11,20,6,9,13,10,5,12,0,2,0,0,4.5,3.3,1.8,4.25,3.25,1.8,4.2,2.7,1.9,4.33,3.2,1.73,4.33,3.4,1.8,4,3.25,1.8,4.33,3.2,1.72,1.85,1.85,1.95,1.85,1.7,2.15,0.75,1.95,1.9,0.5,1.95,1.95,0.5,4.277142857,3.185714286,1.792857143
E0,8/5/2004,Birmingham,Liverpool,0,3,A,0,1,A,S Dunn,3,15,2,8,11,12,3,5,2,0,1,0,3.4,3.25,2.1,3.25,3.25,2.05,3.4,3.3,1.85,3,3.2,2.1,3.2,3.4,2.1,3.25,3.25,2,3.25,3.4,1.9,1.95,1.75,2,1.8,2.05,1.7,0.25,,,,1.8,2.1,0.5,3.25,3.292857143,2.014285714
E0,8/5/2004,Everton,Bolton,1,2,A,0,1,A,P Durkin,16,10,9,3,14,9,7,3,2,0,0,0,2.25,3.3,3,2.2,3.2,3,2.2,3.1,2.8,2.2,3.2,2.8,2.25,3.3,3,2.2,3.2,2.88,2.1,3.2,3,1.95,1.75,1.95,1.85,1.6,2.2,0,2,1.85,-0.25,2,1.9,-0.25,2.2,3.214285714,2.925714286
E0,8/5/2004,Leeds,Charlton,3,3,D,2,1,H,M Halsey,13,12,7,6,12,9,3,2,0,0,0,0,2.6,3.25,2.6,2.5,3.25,2.52,2.3,3.1,2.6,2.5,3.2,2.5,2.75,3.3,2.4,2.5,3.2,2.5,2.62,3.1,2.37,1.85,1.85,1.95,1.85,2.2,1.6,-0.25,,,,,,,2.538571429,3.2,2.498571429
E0,8/5/2004,Leicester,Portsmouth,3,1,H,2,0,H,G Poll,13,14,9,7,11,15,8,3,0,2,0,0,2.4,3.4,2.75,2.4,3.25,2.65,2.5,3,2.5,2.38,3.2,2.6,2.4,3.3,2.75,2.4,3.2,2.6,2.4,3.25,2.5,1.95,1.75,2,1.8,2.05,1.7,-0.25,,,,,,,2.411428571,3.228571429,2.621428571
E0,8/5/2004,Man United,Chelsea,1,1,D,0,1,A,S Bennett,12,11,7,7,9,19,6,2,3,2,0,1,2.25,3.2,3.1,2.1,3.2,3.2,2,3.1,3.2,2.2,3.2,2.8,2.1,3.3,3.3,2.2,3.2,2.88,2.25,3,2.87,1.85,1.85,2,1.8,1.5,2.45,0,1.8,2.05,-0.25,1.875,2.025,-0.25,2.157142857,3.171428571,3.05
E0,8/5/2004,Middlesbrough,Man City,2,1,H,2,1,H,M Riley,12,14,7,6,9,14,5,4,1,1,0,0,2.1,3.25,3.4,2.05,3.25,3.25,2,3.1,3.2,1.8,3.25,3.75,2.1,3.2,3.4,1.91,3.25,3.5,2,3.2,3.2,1.9,1.79,2,1.8,1.5,2.45,0,1.9,1.95,-0.25,1.9,2,-0.25,1.994285714,3.214285714,3.385714286
E0,8/5/2004,Southampton,Aston Villa,1,1,D,1,1,D,H Webb,18,14,10,7,10,13,4,4,1,0,0,0,2.87,3.4,2.3,2.8,3.2,2.3,3,3.1,2.1,2.8,3.2,2.2,3,3.3,2.25,2.75,3.25,2.25,2.7,3.3,2.2,1.95,1.75,1.95,1.85,1.85,2,0.25,1.8,2.05,0.25,1.85,2.05,0.25,2.845714286,3.25,2.228571429
E0,8/5/2004,Tottenham,Blackburn,1,0,H,1,0,H,A D'Urso,16,14,13,2,9,17,7,7,0,2,0,0,2.3,3.4,2.87,2.15,3.25,3.05,2.1,3,3.1,2.1,3.2,3,2.2,3.4,3,2.2,3.2,2.88,2.2,3.25,2.75,1.79,1.9,1.85,1.95,1.6,2.2,0,1.95,1.9,-0.25,2,1.9,-0.25,2.178571429,3.242857143,2.95
E0,9/5/2004,Fulham,Arsenal,0,1,A,0,1,A,M Dean,12,7,5,5,13,19,6,7,1,3,0,0,3.25,3.4,2.1,3.8,3.2,1.9,3.6,2.6,2.1,3.5,3.2,1.91,4,3.25,1.91,3.5,3.25,1.91,3.6,2.87,2,1.9,1.79,2,1.8,1.74,1.9,0.5,,,,2.125,1.775,0.25,3.607142857,3.11,1.975714286
E0,9/5/2004,Newcastle,Wolves,1,1,D,1,0,H,M Messias,19,15,8,7,13,11,13,3,1,2,0,0,1.3,5,9,1.27,5,9.5,1.22,4.8,9.5,1.29,4.5,8,1.3,5,9,1.25,5,9,1.22,5,9.5,1.65,2.05,1.7,2.1,1.92,1.66,-1.5,,,,,,,1.264285714,4.9,9.071428571
E0,12/5/2004,Southampton,Newcastle,3,3,D,2,2,D,G Poll,15,22,12,12,13,16,3,5,1,2,0,0,2.87,3.6,2.2,3.25,3.25,2.05,3.1,3.2,2,2.75,3.2,2.25,3,3.3,2.25,2.88,3.4,2.1,3.25,3.4,1.9,1.95,1.75,,,1.9,1.9,0.25,1.88,1.96,0.25,1.9,2,0.25,3.014285714,3.335714286,2.107142857
E0,15/05/04,Arsenal,Leicester,2,1,H,0,1,A,P Durkin,17,2,10,1,15,13,7,5,0,1,0,0,1.25,5,13,1.22,5,12,1.3,4,8.5,1.17,5.5,12,1.25,5,12,1.22,5,10,1.22,4.5,12,1.65,2.05,1.7,2.1,1.22,3.53,-0.5,,,,,,,1.232857143,4.857142857,11.35714286
E0,15/05/04,Aston Villa,Man United,0,2,A,0,2,A,R Styles,16,12,8,8,21,15,9,4,4,3,0,2,2.2,3.4,3,2.05,3.4,3.1,2.1,3.2,2.9,2.2,3.25,2.75,2.2,3.2,3.2,2,3.4,3.1,2,3.4,3,1.9,1.79,2,1.8,1.9,1.95,-0.25,2.04,1.8,-0.25,1.975,1.925,-0.25,2.107142857,3.321428571,3.007142857
E0,15/05/04,Blackburn,Birmingham,1,1,D,1,0,H,D Gallagher,10,9,5,5,11,12,6,8,0,0,0,0,2.1,3.4,3.25,2.05,3.25,3.2,2.1,3,3.1,2.2,3.25,2.75,2.25,3.2,3.1,2.1,3.25,3,2,3.2,3.2,1.9,1.79,2,1.8,1.9,1.95,-0.25,1.94,1.9,-0.5,1.9,2,-0.25,2.114285714,3.221428571,3.085714286
E0,15/05/04,Bolton,Fulham,0,2,A,0,1,A,G Barber,17,10,9,6,9,14,11,3,1,1,0,0,2,3.2,3.75,1.95,3.25,3.5,1.9,3.1,3.5,1.91,3.2,3.5,2,3.3,3.6,2,3.25,3.25,1.9,3.25,3.4,1.9,1.79,1.9,1.9,1.95,1.69,-0.5,2.02,1.82,-0.5,2.05,1.85,-0.5,1.951428571,3.221428571,3.5
E0,15/05/04,Charlton,Southampton,2,1,H,1,0,H,J Winter,10,12,5,4,13,10,7,10,0,1,0,0,2,3.3,3.6,2.05,3.25,3.2,2,3.1,3.2,2,3.2,3.2,2,3.3,3.6,2,3.25,3.25,2,3.2,3.2,1.85,1.85,1.95,1.85,1.9,1.95,-0.25,1.76,2.08,-0.5,2.05,1.85,-0.5,2.007142857,3.228571429,3.321428571
E0,15/05/04,Chelsea,Leeds,1,0,H,1,0,H,M Dean,19,4,9,0,5,9,9,2,0,0,0,0,1.33,4.5,9,1.3,4.4,9,1.4,3.9,6,1.3,4.33,8,1.33,4.5,9,1.33,4.2,8,1.3,4.33,8,1.65,2.05,1.75,2.05,1.3,2.96,-0.5,1.7,2.14,-1.5,,,,1.327142857,4.308571429,8.142857143
E0,15/05/04,Liverpool,Newcastle,1,1,D,0,1,A,M Riley,8,6,4,5,11,17,8,1,1,1,0,0,2,3.3,3.6,2,3.25,3.35,2,3.1,3.2,1.8,3.4,3.6,1.91,3.4,3.75,2,3.25,3.25,2,3.3,3.1,1.9,1.79,2,1.8,2,1.65,-0.5,,,,2.1,1.8,-0.5,1.958571429,3.285714286,3.407142857
E0,15/05/04,Man City,Everton,5,1,H,3,0,H,S Dunn,13,2,11,0,5,8,7,3,1,1,0,0,2.1,3.25,3.4,1.95,3.25,3.5,1.9,3.1,3.5,1.83,3.2,3.75,2.1,3.3,3.3,2,3.25,3.25,1.9,3.25,3.4,1.85,1.85,1.9,1.9,1.95,1.69,-0.5,1.72,2.12,-0.25,1.875,2.025,-0.25,1.968571429,3.228571429,3.442857143
E0,15/05/04,Portsmouth,Middlesbrough,5,1,H,3,1,H,M Halsey,16,19,10,4,12,8,7,2,0,0,0,0,2.25,3.3,3,2.1,3.25,3.1,2.1,3,3.1,2.2,3.2,2.8,2.2,3.2,3.2,2.2,3.2,2.88,2,3.3,3.1,1.9,1.79,2,1.8,1.95,1.9,-0.25,2,1.84,-0.25,2.075,1.825,-0.25,2.15,3.207142857,3.025714286
E0,15/05/04,Wolves,Tottenham,0,2,A,0,1,A,S Bennett,18,14,10,12,6,11,5,3,1,1,1,0,2.37,3.3,2.8,2.3,3.25,2.75,2.2,3,2.9,2.2,3.25,2.75,2.3,3.2,3,2.38,3.2,2.62,2.25,3.3,2.62,1.75,1.95,1.8,2,1.75,2.1,0,,,,,,,2.285714286,3.214285714,2.777142857
