club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
Chelsea FC,Michael Essien,22.0,Defensive Midfield,Olympique Lyon,£34.20m,in,34.2,Premier League,2005,2005/2006
Chelsea FC,Shaun Wright-Phillips,23.0,Right Winger,Man City,£28.35m,in,28.35,Premier League,2005,2005/2006
Chelsea FC,Asier del Horno,24.0,Left-Back,Athletic,£10.80m,in,10.8,Premier League,2005,2005/2006
Chelsea FC,Slobodan Rajkovic,16.0,Centre-Back,OFK Beograd,£4.68m,in,4.68,Premier League,2005,2005/2006
Chelsea FC,Lassana Diarra,20.0,Defensive Midfield,AC Le Havre,£4.05m,in,4.05,Premier League,2005,2005/2006
Chelsea FC,Maniche,28.0,Central Midfield,Dinamo Moscow,Loan fee:£270k,in,0.27,Premier League,2005,2005/2006
Chelsea FC,Jimmy Smith,18.0,Central Midfield,Chelsea U18,-,in,0.0,Premier League,2005,2005/2006
Chelsea FC,Steven Watt,20.0,Centre-Back,Barnsley FC,"End of loanNov 1, 2005",in,0.0,Premier League,2005,2005/2006
Chelsea FC,Aleksey Smertin,30.0,Defensive Midfield,Charlton,"End of loanFeb 1, 2006",in,0.0,Premier League,2005,2005/2006
Chelsea FC,Jiri Jarosik,28.0,Centre-Back,Birmingham,"End of loanMay 1, 2006",in,0.0,Premier League,2005,2005/2006
Chelsea FC,Joe Keenan,22.0,Left-Back,Brentford,"End of loanSep 1, 2005",in,0.0,Premier League,2005,2005/2006
Chelsea FC,Wayne Bridge,25.0,Left-Back,Fulham,"End of loanMay 8, 2006",in,0.0,Premier League,2005,2005/2006
Chelsea FC,Lenny Pidgeley,21.0,Goalkeeper,Millwall,"End of loanDec 1, 2005",in,0.0,Premier League,2005,2005/2006
Chelsea FC,Hernán Crespo,29.0,Centre-Forward,AC Milan,"End of loanJun 30, 2005",in,0.0,Premier League,2005,2005/2006
Chelsea FC,Valerio Di Cesare,22.0,Centre-Back,UC AlbinoLeffe,"End of loanJun 30, 2005",in,0.0,Premier League,2005,2005/2006
Chelsea FC,Tiago,24.0,Central Midfield,Olympique Lyon,£9.09m,out,9.09,Premier League,2005,2005/2006
Chelsea FC,Mateja Kezman,26.0,Centre-Forward,Atlético Madrid,£8.10m,out,8.1,Premier League,2005,2005/2006
Chelsea FC,Scott Parker,24.0,Central Midfield,Newcastle,£8.10m,out,8.1,Premier League,2005,2005/2006
Chelsea FC,Mikael Forssell,24.0,Centre-Forward,Birmingham,£4.05m,out,4.05,Premier League,2005,2005/2006
Chelsea FC,Aleksey Smertin,30.0,Defensive Midfield,Dinamo Moscow,£1.35m,out,1.35,Premier League,2005,2005/2006
Chelsea FC,Wayne Bridge,25.0,Left-Back,Fulham,Loan,out,0.0,Premier League,2005,2005/2006
Chelsea FC,Steven Watt,20.0,Centre-Back,Barnsley FC,Loan,out,0.0,Premier League,2005,2005/2006
Chelsea FC,Slobodan Rajkovic,16.0,Centre-Back,OFK Beograd,Loan,out,0.0,Premier League,2005,2005/2006
Chelsea FC,Jiri Jarosik,27.0,Centre-Back,Birmingham,Loan,out,0.0,Premier League,2005,2005/2006
Chelsea FC,Joe Keenan,22.0,Left-Back,Brentford,Loan,out,0.0,Premier League,2005,2005/2006
Chelsea FC,Steven Watt,20.0,Centre-Back,Swansea,Free Transfer,out,0.0,Premier League,2005,2005/2006
Chelsea FC,Lenny Pidgeley,21.0,Goalkeeper,Millwall,Loan,out,0.0,Premier League,2005,2005/2006
Chelsea FC,Sebastian Kneißl,22.0,Attacking Midfield,W. Burghausen,Free Transfer,out,0.0,Premier League,2005,2005/2006
Chelsea FC,Nuno Morais,21.0,Defensive Midfield,Marítimo,Loan,out,0.0,Premier League,2005,2005/2006
Chelsea FC,Valerio Di Cesare,22.0,Centre-Back,Catanzaro,Free Transfer,out,0.0,Premier League,2005,2005/2006
Chelsea FC,Joe Keenan,23.0,Left-Back,Willem II,Loan,out,0.0,Premier League,2005,2005/2006
Chelsea FC,Danny Woodards,22.0,Left-Back,Exeter City,Free Transfer,out,0.0,Premier League,2005,2005/2006
Chelsea FC,Filipe Oliveira,21.0,Right Winger,Marítimo,?,out,,Premier League,2005,2005/2006
Chelsea FC,Aleksey Smertin,30.0,Defensive Midfield,Charlton,Loan,out,0.0,Premier League,2005,2005/2006
Arsenal FC,Aleksandr Hleb,24.0,Attacking Midfield,VfB Stuttgart,£13.50m,in,13.5,Premier League,2005,2005/2006
Arsenal FC,Theo Walcott,16.0,Right Winger,Southampton,£9.45m,in,9.45,Premier League,2005,2005/2006
Arsenal FC,Emmanuel Adebayor,21.0,Centre-Forward,Monaco,£9.00m,in,9.0,Premier League,2005,2005/2006
Arsenal FC,Alex Song,17.0,Defensive Midfield,SC Bastia,£3.60m,in,3.6,Premier League,2005,2005/2006
Arsenal FC,Abou Diaby,19.0,Central Midfield,AJ Auxerre,£2.70m,in,2.7,Premier League,2005,2005/2006
Arsenal FC,Carlos Vela,16.0,Right Winger,Chivas,£2.70m,in,2.7,Premier League,2005,2005/2006
Arsenal FC,Vito Mannone,17.0,Goalkeeper,Atalanta U19,£450k,in,0.45,Premier League,2005,2005/2006
Arsenal FC,Mart Poom,33.0,Goalkeeper,Sunderland,Free Transfer,in,0.0,Premier League,2005,2005/2006
Arsenal FC,Jérémie Aliadière,22.0,Centre-Forward,West Ham,"End of loanJan 30, 2006",in,0.0,Premier League,2005,2005/2006
Arsenal FC,Jérémie Aliadière,23.0,Centre-Forward,Wolves,"End of loanMay 1, 2006",in,0.0,Premier League,2005,2005/2006
Arsenal FC,David Bentley,21.0,Right Midfield,Blackburn,"End of loanDec 1, 2005",in,0.0,Premier League,2005,2005/2006
Arsenal FC,Ryan Smith,19.0,Left Winger,Leicester,"End of loanMar 1, 2006",in,0.0,Premier League,2005,2005/2006
Arsenal FC,Fabrice Muamba,17.0,Central Midfield,Arsenal U18,-,in,0.0,Premier League,2005,2005/2006
Arsenal FC,Graham Stack,24.0,Goalkeeper,Reading,"End of loanMay 1, 2006",in,0.0,Premier League,2005,2005/2006
Arsenal FC,Kerrea Gilbert,18.0,Right-Back,Arsenal U18,-,in,0.0,Premier League,2005,2005/2006
Arsenal FC,Jérémie Aliadière,22.0,Centre-Forward,Celtic,"End of loanAug 24, 2005",in,0.0,Premier League,2005,2005/2006
Arsenal FC,Jermaine Pennant,22.0,Right Winger,Birmingham,"End of loanJun 30, 2005",in,0.0,Premier League,2005,2005/2006
Arsenal FC,Sebastian Svärd,22.0,Defensive Midfield,Bröndby IF,"End of loanJun 30, 2005",in,0.0,Premier League,2005,2005/2006
Arsenal FC,Patrick Vieira,29.0,Defensive Midfield,Juventus,£18.00m,out,18.0,Premier League,2005,2005/2006
Arsenal FC,Quincy Owusu-Abeyie,19.0,Left Winger,Spartak Moscow,£2.25m,out,2.25,Premier League,2005,2005/2006
Arsenal FC,David Bentley,21.0,Right Midfield,Blackburn,£1.58m,out,1.58,Premier League,2005,2005/2006
Arsenal FC,Jermaine Pennant,22.0,Right Winger,Birmingham,£675k,out,0.675,Premier League,2005,2005/2006
Arsenal FC,Justin Hoyte,20.0,Right-Back,Sunderland,Loan,out,0.0,Premier League,2005,2005/2006
Arsenal FC,Jérémie Aliadière,22.0,Centre-Forward,Wolves,Loan,out,0.0,Premier League,2005,2005/2006
Arsenal FC,Ólafur Ingi Skúlason,22.0,Defensive Midfield,Brentford,Free Transfer,out,0.0,Premier League,2005,2005/2006
Arsenal FC,Jérémie Aliadière,22.0,Centre-Forward,West Ham,Loan,out,0.0,Premier League,2005,2005/2006
Arsenal FC,Ryan Smith,18.0,Left Winger,Leicester,Loan,out,0.0,Premier League,2005,2005/2006
Arsenal FC,Daniel Karbassiyoon,20.0,Left-Back,Burnley,Free Transfer,out,0.0,Premier League,2005,2005/2006
Arsenal FC,Frank Simek,20.0,Right-Back,Sheff Wed,Free Transfer,out,0.0,Premier League,2005,2005/2006
Arsenal FC,Sebastian Svärd,22.0,Defensive Midfield,Vit. Guimarães,Loan,out,0.0,Premier League,2005,2005/2006
Arsenal FC,David Bentley,20.0,Right Midfield,Blackburn,Loan,out,0.0,Premier League,2005,2005/2006
Arsenal FC,Carlos Vela,16.0,Right Winger,Celta de Vigo,Loan,out,0.0,Premier League,2005,2005/2006
Arsenal FC,Edú Gaspar,27.0,Central Midfield,Valencia,Free Transfer,out,0.0,Premier League,2005,2005/2006
Arsenal FC,Stuart Taylor,24.0,Goalkeeper,Aston Villa,Free Transfer,out,0.0,Premier League,2005,2005/2006
Arsenal FC,Jérémie Aliadière,22.0,Centre-Forward,Celtic,Loan,out,0.0,Premier League,2005,2005/2006
Arsenal FC,Graham Stack,23.0,Goalkeeper,Reading,Loan,out,0.0,Premier League,2005,2005/2006
Arsenal FC,Patrick Cregg,19.0,Central Midfield,Falkirk FC,?,out,,Premier League,2005,2005/2006
Manchester United,Nemanja Vidic‎,24.0,Centre-Back,Spartak Moscow,£9.45m,in,9.45,Premier League,2005,2005/2006
Manchester United,Patrice Evra,24.0,Left-Back,Monaco,£7.20m,in,7.2,Premier League,2005,2005/2006
Manchester United,Ji-sung Park,24.0,Attacking Midfield,PSV Eindhoven,£6.57m,in,6.57,Premier League,2005,2005/2006
Manchester United,Edwin van der Sar,34.0,Goalkeeper,Fulham,£3.60m,in,3.6,Premier League,2005,2005/2006
Manchester United,Ben Foster,22.0,Goalkeeper,Stoke City,£1.80m,in,1.8,Premier League,2005,2005/2006
Manchester United,David Bellion,23.0,Centre-Forward,West Ham,"End of loanJan 8, 2006",in,0.0,Premier League,2005,2005/2006
Manchester United,David Jones,21.0,Central Midfield,NEC Nijmegen,"End of loanApr 1, 2006",in,0.0,Premier League,2005,2005/2006
Manchester United,Lee Martin,18.0,Attacking Midfield,Man Utd U18,-,in,0.0,Premier League,2005,2005/2006
Manchester United,Adam Eckersley,20.0,Left-Back,Royal Antwerp,"End of loanMay 1, 2006",in,0.0,Premier League,2005,2005/2006
Manchester United,Chris Eagles,20.0,Right Winger,Sheff Wed,"End of loanDec 1, 2005",in,0.0,Premier League,2005,2005/2006
Manchester United,Liam Miller,25.0,Central Midfield,Leeds,"End of loanMay 1, 2006",in,0.0,Premier League,2005,2005/2006
Manchester United,Lee Martin,19.0,Attacking Midfield,Royal Antwerp,"End of loanMay 1, 2006",in,0.0,Premier League,2005,2005/2006
Manchester United,Ritchie Jones,18.0,Central Midfield,Man Utd U18,-,in,0.0,Premier League,2005,2005/2006
Manchester United,Ritchie Jones,19.0,Central Midfield,Royal Antwerp,"End of loanMay 1, 2006",in,0.0,Premier League,2005,2005/2006
Manchester United,David Jones,21.0,Central Midfield,Preston NE,"End of loanDec 1, 2005",in,0.0,Premier League,2005,2005/2006
Manchester United,Phil Picken,20.0,Right-Back,Chesterfield FC,"End of loanMay 1, 2006",in,0.0,Premier League,2005,2005/2006
Manchester United,Eddie Johnson,21.0,Centre-Forward,Crewe Alexandra,"End of loanMay 1, 2006",in,0.0,Premier League,2005,2005/2006
Manchester United,Phil Picken,19.0,Right-Back,Man Utd U18,-,in,0.0,Premier League,2005,2005/2006
Manchester United,Jonathan Spector,20.0,Centre-Back,Charlton,"End of loanMay 1, 2006",in,0.0,Premier League,2005,2005/2006
Manchester United,Colin Heath,21.0,Centre-Forward,Swindon Town,"End of loanNov 1, 2005",in,0.0,Premier League,2005,2005/2006
Manchester United,Tom Heaton,20.0,Goalkeeper,Royal Antwerp,"End of loanMay 1, 2006",in,0.0,Premier League,2005,2005/2006
Manchester United,Tom Heaton,19.0,Goalkeeper,Swindon Town,"End of loanDec 1, 2005",in,0.0,Premier League,2005,2005/2006
Manchester United,Phil Bardsley,20.0,Right-Back,Burnley,"End of loanMay 1, 2006",in,0.0,Premier League,2005,2005/2006
Manchester United,Chris Eagles,20.0,Right Winger,Watford,"End of loanMay 1, 2006",in,0.0,Premier League,2005,2005/2006
Manchester United,Michael Stewart,24.0,Central Midfield,Heart of Midl.,"End of loanJun 30, 2005",in,0.0,Premier League,2005,2005/2006
Manchester United,Phil Neville,28.0,Right-Back,Everton,£4.77m,out,4.77,Premier League,2005,2005/2006
Manchester United,Kléberson,26.0,Central Midfield,Besiktas,£2.34m,out,2.34,Premier League,2005,2005/2006
Manchester United,Colin Heath,22.0,Centre-Forward,Chesterfield FC,Free Transfer,out,0.0,Premier League,2005,2005/2006
Manchester United,Colin Heath,21.0,Centre-Forward,Swindon Town,Loan,out,0.0,Premier League,2005,2005/2006
Manchester United,Ricardo,33.0,Goalkeeper,CA Osasuna,Free Transfer,out,0.0,Premier League,2005,2005/2006
Manchester United,Liam Miller,24.0,Central Midfield,Leeds,Loan,out,0.0,Premier League,2005,2005/2006
Manchester United,Lee Martin,18.0,Attacking Midfield,Royal Antwerp,Loan,out,0.0,Premier League,2005,2005/2006
Manchester United,David Poole,20.0,Right Winger,Yeovil Town,Free Transfer,out,0.0,Premier League,2005,2005/2006
Manchester United,Adam Eckersley,20.0,Left-Back,Royal Antwerp,Loan,out,0.0,Premier League,2005,2005/2006
Manchester United,David Jones,20.0,Central Midfield,Preston NE,Loan,out,0.0,Premier League,2005,2005/2006
Manchester United,Chris Eagles,20.0,Right Winger,Watford,Loan,out,0.0,Premier League,2005,2005/2006
Manchester United,Tom Heaton,19.0,Goalkeeper,Swindon Town,Loan,out,0.0,Premier League,2005,2005/2006
Manchester United,Roy Carroll,27.0,Goalkeeper,West Ham,Free Transfer,out,0.0,Premier League,2005,2005/2006
Manchester United,Ben Foster,22.0,Goalkeeper,Watford,Loan,out,0.0,Premier League,2005,2005/2006
Manchester United,Jonathan Spector,19.0,Centre-Back,Charlton,Loan,out,0.0,Premier League,2005,2005/2006
Manchester United,Roy Keane,34.0,Defensive Midfield,Celtic,Free Transfer,out,0.0,Premier League,2005,2005/2006
Manchester United,Steven Hogg,19.0,Central Midfield,Shrewsbury,Free Transfer,out,0.0,Premier League,2005,2005/2006
Manchester United,Ritchie Jones,19.0,Central Midfield,Royal Antwerp,Loan,out,0.0,Premier League,2005,2005/2006
Manchester United,Eddie Johnson,20.0,Centre-Forward,Crewe Alexandra,Loan,out,0.0,Premier League,2005,2005/2006
Manchester United,Tom Heaton,19.0,Goalkeeper,Royal Antwerp,Loan,out,0.0,Premier League,2005,2005/2006
Manchester United,Phil Picken,19.0,Right-Back,Chesterfield FC,Loan,out,0.0,Premier League,2005,2005/2006
Manchester United,Phil Bardsley,20.0,Right-Back,Burnley,Loan,out,0.0,Premier League,2005,2005/2006
Manchester United,Chris Eagles,19.0,Right Winger,Sheff Wed,Loan,out,0.0,Premier League,2005,2005/2006
Manchester United,Paul Tierney,22.0,Left-Back,Livingston FC,Free Transfer,out,0.0,Premier League,2005,2005/2006
Manchester United,David Jones,21.0,Central Midfield,NEC Nijmegen,Loan,out,0.0,Premier League,2005,2005/2006
Manchester United,Michael Stewart,24.0,Central Midfield,Hibernian FC,Free Transfer,out,0.0,Premier League,2005,2005/2006
Manchester United,David Bellion,23.0,Centre-Forward,OGC Nice,Loan,out,0.0,Premier League,2005,2005/2006
Manchester United,David Bellion,22.0,Centre-Forward,West Ham,Loan,out,0.0,Premier League,2005,2005/2006
Everton FC,Andy van der Meyde,25.0,Right Winger,Inter,£8.10m,in,8.1,Premier League,2005,2005/2006
Everton FC,Per Kröldrup,25.0,Centre-Back,Udinese,£6.12m,in,6.12,Premier League,2005,2005/2006
Everton FC,Phil Neville,28.0,Right-Back,Man Utd,£4.77m,in,4.77,Premier League,2005,2005/2006
Everton FC,Simon Davies,25.0,Right Midfield,Spurs,£4.73m,in,4.73,Premier League,2005,2005/2006
Everton FC,Mikel Arteta,23.0,Central Midfield,Real Sociedad,£2.52m,in,2.52,Premier League,2005,2005/2006
Everton FC,Nuno Valente,30.0,Left-Back,FC Porto,£1.80m,in,1.8,Premier League,2005,2005/2006
Everton FC,Anderson Silva,22.0,Defensive Midfield,Nacional,£900k,in,0.9,Premier League,2005,2005/2006
Everton FC,John Ruddy,18.0,Goalkeeper,Cambridge Utd.,£338k,in,0.33799999999999997,Premier League,2005,2005/2006
Everton FC,Matteo Ferrari,25.0,Centre-Back,AS Roma,Loan,in,0.0,Premier League,2005,2005/2006
Everton FC,Sander Westerveld,31.0,Goalkeeper,Portsmouth,Loan,in,0.0,Premier League,2005,2005/2006
Everton FC,Alan Stubbs,34.0,Centre-Back,Sunderland,Free Transfer,in,0.0,Premier League,2005,2005/2006
Everton FC,Paddy Boyle,18.0,Left-Back,Everton U18,-,in,0.0,Premier League,2005,2005/2006
Everton FC,John Ruddy,19.0,Goalkeeper,Rush. & Diamon.,"End of loanDec 1, 2005",in,0.0,Premier League,2005,2005/2006
Everton FC,Iain Turner,21.0,Goalkeeper,Wycombe,"End of loanDec 1, 2005",in,0.0,Premier League,2005,2005/2006
Everton FC,John Ruddy,19.0,Goalkeeper,Chester City,"End of loanFeb 1, 2006",in,0.0,Premier League,2005,2005/2006
Everton FC,John Ruddy,18.0,Goalkeeper,Walsall,"End of loanOct 1, 2005",in,0.0,Premier League,2005,2005/2006
Everton FC,Per Kröldrup,26.0,Centre-Back,Fiorentina,£3.60m,out,3.6,Premier League,2005,2005/2006
Everton FC,Marcus Bent,27.0,Centre-Forward,Charlton,£2.70m,out,2.7,Premier League,2005,2005/2006
Everton FC,John Ruddy,19.0,Goalkeeper,Chester City,Loan,out,0.0,Premier League,2005,2005/2006
Everton FC,Anderson Silva,22.0,Defensive Midfield,Málaga CF,Loan,out,0.0,Premier League,2005,2005/2006
Everton FC,John Ruddy,19.0,Goalkeeper,Rush. & Diamon.,Loan,out,0.0,Premier League,2005,2005/2006
Everton FC,Steve Watson,31.0,Right Midfield,West Brom,Free Transfer,out,0.0,Premier League,2005,2005/2006
Everton FC,Guillaume Plessis,20.0,Defensive Midfield,Clermont Foot,Free Transfer,out,0.0,Premier League,2005,2005/2006
Everton FC,Iain Turner,21.0,Goalkeeper,Wycombe,Loan,out,0.0,Premier League,2005,2005/2006
Everton FC,Eddy Bosnar,25.0,Centre-Back,Dinamo Zagreb,Free Transfer,out,0.0,Premier League,2005,2005/2006
Everton FC,Alan Stubbs,33.0,Centre-Back,Sunderland,Free Transfer,out,0.0,Premier League,2005,2005/2006
Everton FC,John Ruddy,18.0,Goalkeeper,Walsall,Loan,out,0.0,Premier League,2005,2005/2006
Everton FC,Sander Westerveld,31.0,Goalkeeper,Portsmouth,"End of loanApr 1, 2006",out,0.0,Premier League,2005,2005/2006
Everton FC,Paul Hopkins,18.0,Forward,Everton U21,-,out,0.0,Premier League,2005,2005/2006
Liverpool FC,Mohamed Sissoko,20.0,Defensive Midfield,Valencia,£10.80m,in,10.8,Premier League,2005,2005/2006
Liverpool FC,Peter Crouch,24.0,Centre-Forward,Southampton,£9.45m,in,9.45,Premier League,2005,2005/2006
Liverpool FC,Pepe Reina,22.0,Goalkeeper,Villarreal,£8.82m,in,8.82,Premier League,2005,2005/2006
Liverpool FC,Daniel Agger,21.0,Centre-Back,Bröndby IF,£7.88m,in,7.88,Premier League,2005,2005/2006
Liverpool FC,Mark González,20.0,Left Winger,Albacete,£2.25m,in,2.25,Premier League,2005,2005/2006
Liverpool FC,Besian Idrizaj,17.0,Centre-Forward,LASK,£248k,in,0.248,Premier League,2005,2005/2006
Liverpool FC,Jack Hobbs,17.0,Centre-Back,Lincoln City,£203k,in,0.203,Premier League,2005,2005/2006
Liverpool FC,Antonio Barragán,18.0,Right-Back,Sevilla B,Free Transfer,in,0.0,Premier League,2005,2005/2006
Liverpool FC,Miki Roqué,16.0,Centre-Back,UE Lleida,Free Transfer,in,0.0,Premier League,2005,2005/2006
Liverpool FC,David Martin,19.0,Goalkeeper,MK Dons,Free Transfer,in,0.0,Premier League,2005,2005/2006
Liverpool FC,Robbie Fowler,30.0,Centre-Forward,Man City,Loan,in,0.0,Premier League,2005,2005/2006
Liverpool FC,Ramon Calliste,19.0,Centre-Forward,Man Utd U23,Free Transfer,in,0.0,Premier League,2005,2005/2006
Liverpool FC,Boudewijn Zenden,28.0,Left Winger,Middlesbrough,Free Transfer,in,0.0,Premier League,2005,2005/2006
Liverpool FC,Jan Kromkamp,25.0,Right-Back,Villarreal,?,in,,Premier League,2005,2005/2006
Liverpool FC,Chris Kirkland,24.0,Goalkeeper,West Brom,"End of loanMay 1, 2006",in,0.0,Premier League,2005,2005/2006
Liverpool FC,Florent Sinama-Pongolle,21.0,Second Striker,Blackburn,"End of loanMay 8, 2006",in,0.0,Premier League,2005,2005/2006
Liverpool FC,Zak Whitbread,22.0,Centre-Back,Millwall,"End of loanMay 31, 2006",in,0.0,Premier League,2005,2005/2006
Liverpool FC,Zak Whitbread,21.0,Centre-Back,Liverpool U23,-,in,0.0,Premier League,2005,2005/2006
Liverpool FC,Neil Mellor,23.0,Centre-Forward,Wigan,"End of loanMay 1, 2006",in,0.0,Premier League,2005,2005/2006
Liverpool FC,Robbie Foy,20.0,Left Winger,Wrexham,"End of loanDec 31, 2005",in,0.0,Premier League,2005,2005/2006
Liverpool FC,Scott Carson,20.0,Goalkeeper,Sheff Wed,"End of loanMay 1, 2006",in,0.0,Premier League,2005,2005/2006
Liverpool FC,Salif Diao,29.0,Defensive Midfield,Portsmouth,"End of loanMay 1, 2006",in,0.0,Premier League,2005,2005/2006
Liverpool FC,Darren Potter,21.0,Central Midfield,Southampton,"End of loanMay 1, 2006",in,0.0,Premier League,2005,2005/2006
Liverpool FC,Alou Diarra,23.0,Defensive Midfield,Lens,"End of loanJun 30, 2005",in,0.0,Premier League,2005,2005/2006
